"user_id","days_since_last_session","total_sessions_count","total_orders_count","is_churned"
6434,3,9,1,0
6435,13,3,0,0
6436,2,15,1,0
6437,6,1,0,0
6438,8,11,0,0
6439,85,1,0,1
6440,999,0,0,1
6441,23,20,9,0
6442,20,8,0,0
6443,9,15,0,0
6444,47,1,0,1
6445,3,6,0,0
6446,41,1,0,1
6447,18,5,0,0
6448,4,12,0,0
6449,175,6,0,1
6450,18,8,0,0
6451,272,2,0,1
6452,91,2,0,1
6453,999,0,0,1
6454,24,7,0,0
6455,26,5,0,0
6456,6,17,1,0
6457,5,7,0,0
6458,6,7,0,0
6459,13,5,0,0
6460,66,2,0,1
6461,10,4,0,0
6462,28,25,11,0
6463,179,5,0,1
6464,82,1,0,1
6465,29,2,0,0
6466,34,4,0,1
6467,14,12,0,0
6468,91,1,0,1
6469,63,3,0,1
6470,28,2,0,0
6471,54,1,0,1
6472,16,2,0,0
6473,1,4,0,0
6474,7,1,0,0
6475,13,5,0,0
6476,45,1,0,1
6477,35,7,0,1
6478,51,4,0,1
6479,3,7,0,0
6480,23,3,0,0
6481,9,1,0,0
6482,33,4,0,1
6483,116,2,0,1
6484,99,1,0,1
6485,93,3,0,1
6486,57,1,0,1
6487,999,0,0,1
6488,22,10,0,0
6489,3,22,7,0
6490,999,0,0,1
6491,3,4,0,0
6492,5,18,11,0
6493,20,11,2,0
6494,9,11,1,0
6495,2,7,0,0
6496,2,9,0,0
6497,3,8,0,0
6498,4,9,0,0
6499,13,18,0,0
6500,2,4,0,0
6501,64,7,0,1
6502,14,1,0,0
6503,5,28,6,0
6504,20,7,0,0
6505,36,3,0,1
6506,11,5,0,0
6507,3,10,1,0
6508,132,1,0,1
6509,8,13,2,0
6510,49,3,0,1
6511,17,5,0,0
6512,11,16,4,0
6513,30,2,0,0
6514,5,12,0,0
6515,23,5,0,0
6516,21,6,1,0
6517,9,3,0,0
6518,47,6,0,1
6519,9,3,0,0
6520,14,7,0,0
6521,19,4,0,0
6522,1,10,0,0
6523,44,2,0,1
6524,174,2,0,1
6525,31,4,0,1
6526,13,6,0,0
6527,43,1,0,1
6528,8,15,0,0
6529,25,4,0,0
6530,46,7,0,1
6531,65,6,0,1
6532,107,1,0,1
6533,20,8,0,0
6534,6,9,1,0
6535,14,3,0,0
6536,4,13,0,0
6537,999,0,0,1
6538,999,0,0,1
6539,180,2,0,1
6540,22,9,1,0
6541,108,1,0,1
6542,6,10,0,0
6543,999,0,0,1
6544,27,8,0,0
6545,10,7,0,0
6546,9,12,0,0
6547,8,2,0,0
6548,15,8,0,0
6549,71,4,0,1
6550,67,1,0,1
6551,8,5,0,0
6552,4,17,0,0
6553,3,19,0,0
6554,208,2,0,1
6555,7,11,0,0
6556,999,0,0,1
6557,43,3,0,1
6558,12,16,0,0
6559,5,10,0,0
6560,5,29,9,0
6561,2,24,9,0
6562,3,15,0,0
6563,17,16,2,0
6564,6,6,0,0
6565,10,6,0,0
6566,999,0,0,1
6567,143,3,0,1
6568,9,7,0,0
6569,17,6,0,0
6570,4,2,0,0
6571,13,13,0,0
6572,5,10,1,0
6573,22,2,0,0
6574,69,6,0,1
6575,999,0,0,1
6576,121,5,0,1
6577,999,0,0,1
6578,36,1,0,1
6579,2,8,0,0
6580,32,1,0,1
6581,1,6,0,0
6582,999,0,0,1
6583,29,2,0,0
6584,4,2,0,0
6585,196,1,0,1
6586,4,19,8,0
6587,4,2,0,0
6588,226,1,0,1
6589,5,4,0,0
6590,154,2,0,1
6591,2,24,11,0
6592,10,8,0,0
6593,25,9,0,0
6594,5,4,0,0
6595,90,2,0,1
6596,1,22,6,0
6597,65,3,0,1
6598,62,2,0,1
6599,154,4,0,1
6600,28,8,0,0
6601,3,6,0,0
6602,52,1,0,1
6603,2,24,11,0
6604,5,10,0,0
6605,1,18,1,0
6606,42,2,0,1
6607,34,3,0,1
6608,24,2,0,0
6609,999,0,0,1
6610,8,7,0,0
6611,999,0,0,1
6612,26,12,1,0
6613,40,8,0,1
6614,7,24,8,0
6615,8,23,6,0
6616,121,1,0,1
6617,999,0,0,1
6618,28,13,0,0
6619,68,1,0,1
6620,54,3,0,1
6621,18,9,0,0
6622,12,1,0,0
6623,27,11,0,0
6624,22,7,0,0
6625,112,2,0,1
6626,191,1,0,1
6627,1,5,0,0
6628,17,4,0,0
6629,13,3,0,0
6630,3,6,0,0
6631,999,0,0,1
6632,5,10,0,0
6633,33,3,0,1
6634,134,3,0,1
6635,1,13,1,0
6636,1,11,0,0
6637,999,0,0,1
6638,11,8,1,0
6639,16,9,0,0
6640,999,0,0,1
6641,36,1,0,1
6642,34,6,0,1
6643,21,15,5,0
6644,3,11,0,0
6645,2,15,1,0
6646,27,2,0,0
6647,69,2,0,1
6648,12,2,0,0
6649,65,2,0,1
6650,17,10,0,0
6651,19,4,0,0
6652,999,0,0,1
6653,3,7,0,0
6654,4,16,1,0
6655,20,4,0,0
6656,10,4,0,0
6657,32,1,0,1
6658,5,6,0,0
6659,8,9,1,0
6660,7,3,0,0
6661,66,3,0,1
6662,1,8,0,0
6663,140,1,0,1
6664,13,15,1,0
6665,2,5,0,0
6666,16,15,1,0
6667,56,3,0,1
6668,37,5,0,1
6669,999,0,0,1
6670,3,22,5,0
6671,119,4,0,1
6672,18,9,0,0
6673,39,4,0,1
6674,6,20,3,0
6675,9,5,0,0
6676,133,2,0,1
6677,7,4,0,0
6678,39,2,0,1
6679,83,2,0,1
6680,18,1,0,0
6681,6,6,0,0
6682,5,6,0,0
6683,1,23,10,0
6684,264,3,0,1
6685,7,30,13,0
6686,4,2,0,0
6687,38,8,0,1
6688,9,11,0,0
6689,47,10,0,1
6690,999,0,0,1
6691,66,5,0,1
6692,2,29,12,0
6693,6,7,0,0
6694,185,1,0,1
6695,2,8,0,0
6696,2,18,7,0
6697,36,4,0,1
6698,139,2,0,1
6699,49,8,0,1
6700,15,12,4,0
6701,39,5,0,1
6702,2,16,10,0
6703,11,5,0,0
6704,11,2,0,0
6705,4,9,0,0
6706,18,8,0,0
6707,83,5,0,1
6708,5,25,8,0
6709,310,1,0,1
6710,5,6,0,0
6711,6,11,1,0
6712,7,2,0,0
6713,1,14,0,0
6714,56,2,0,1
6715,41,2,0,1
6716,128,2,0,1
6717,1,14,7,0
6718,3,11,1,0
6719,7,6,0,0
6720,16,7,0,0
6721,9,5,0,0
6722,12,3,0,0
6723,1,1,0,0
6724,7,25,7,0
6725,5,5,0,0
6726,4,7,0,0
6727,54,10,0,1
6728,6,16,2,0
6729,114,4,0,1
6730,2,22,9,0
6731,2,12,0,0
6732,8,6,0,0
6733,20,9,0,0
6734,7,16,0,0
6735,35,2,0,1
6736,999,0,0,1
6737,3,21,9,0
6738,102,1,0,1
6739,38,6,0,1
6740,8,3,0,0
6741,999,0,0,1
6742,3,7,0,0
6743,2,9,0,0
6744,1,7,0,0
6745,63,1,0,1
6746,5,14,1,0
6747,187,2,0,1
6748,21,4,0,0
6749,2,7,0,0
6750,9,10,1,0
6751,20,7,0,0
6752,7,18,6,0
6753,14,3,0,0
6754,29,11,1,0
6755,4,8,0,0
6756,2,12,0,0
6757,3,15,3,0
6758,2,22,2,0
6759,1,6,0,0
6760,72,4,0,1
6761,999,0,0,1
6762,27,6,0,0
6763,999,0,0,1
6764,62,1,0,1
6765,10,7,0,0
6766,111,1,0,1
6767,135,1,0,1
6768,9,12,0,0
6769,55,1,0,1
6770,92,1,0,1
6771,1,7,0,0
6772,33,4,0,1
6773,999,0,0,1
6774,20,11,1,0
6775,12,15,0,0
6776,49,9,1,1
6777,176,1,0,1
6778,78,2,0,1
6779,1,15,2,0
6780,197,1,0,1
6781,12,7,0,0
6782,54,2,0,1
6783,34,3,0,1
6784,41,2,0,1
6785,37,2,0,1
6786,64,8,1,1
6787,45,3,0,1
6788,29,2,0,0
6789,27,2,0,0
6790,72,3,0,1
6791,21,1,0,0
6792,33,4,0,1
6793,45,5,0,1
6794,29,7,1,0
6795,229,3,0,1
6796,4,6,0,0
6797,11,7,0,0
6798,999,0,0,1
6799,4,19,0,0
6800,14,8,0,0
6801,48,1,0,1
6802,14,11,0,0
6803,2,3,0,0
6804,9,5,0,0
6805,19,3,0,0
6806,7,10,0,0
6807,166,1,0,1
6808,10,2,0,0
6809,3,2,0,0
6810,19,2,0,0
6811,3,32,15,0
6812,14,10,0,0
6813,28,2,0,0
6814,242,1,0,1
6815,999,0,0,1
6816,3,22,9,0
6817,2,16,0,0
6818,5,18,3,0
6819,999,0,0,1
6820,6,11,2,0
6821,15,6,0,0
6822,25,4,0,0
6823,999,0,0,1
6824,85,2,0,1
6825,121,1,0,1
6826,1,6,0,0
6827,3,14,0,0
6828,3,3,0,0
6829,15,5,0,0
6830,6,2,0,0
6831,5,3,0,0
6832,9,1,0,0
6833,3,6,0,0
6834,30,9,1,0
6835,40,4,0,1
6836,23,8,0,0
6837,2,23,4,0
6838,26,9,0,0
6839,94,2,0,1
6840,10,22,15,0
6841,2,4,0,0
6842,54,2,0,1
6843,8,7,0,0
6844,8,3,0,0
6845,30,4,0,0
6846,50,6,0,1
6847,11,16,4,0
6848,2,8,0,0
6849,2,1,0,0
6850,999,0,0,1
6851,2,16,0,0
6852,10,3,0,0
6853,24,6,0,0
6854,8,3,0,0
6855,29,3,0,0
6856,3,4,0,0
6857,2,10,1,0
6858,38,16,7,1
6859,5,2,0,0
6860,4,4,0,0
6861,4,17,1,0
6862,104,4,0,1
6863,6,1,0,0
6864,999,0,0,1
6865,23,3,0,0
6866,17,4,0,0
6867,33,5,0,1
6868,2,3,0,0
6869,6,4,0,0
6870,18,4,0,0
6871,113,2,0,1
6872,11,10,1,0
6873,39,8,0,1
6874,2,13,0,0
6875,9,16,7,0
6876,42,12,0,1
6877,3,4,0,0
6878,261,2,0,1
6879,52,6,0,1
6880,28,3,0,0
6881,20,2,0,0
6882,8,3,0,0
6883,2,6,0,0
6884,2,6,0,0
6885,4,15,7,0
6886,1,1,0,0
6887,29,11,1,0
6888,5,16,2,0
6889,5,7,0,0
6890,209,1,0,1
6891,28,4,0,0
6892,7,5,0,0
6893,23,5,0,0
6894,12,2,0,0
6895,10,10,0,0
6896,3,19,4,0
6897,1,6,2,0
6898,26,3,0,0
6899,999,0,0,1
6900,111,3,0,1
6901,10,3,0,0
6902,30,8,0,0
6903,14,4,0,0
6904,13,3,0,0
6905,75,1,0,1
6906,256,1,0,1
6907,9,3,0,0
6908,26,3,0,0
6909,11,6,0,0
6910,1,23,13,0
6911,7,13,1,0
6912,13,10,0,0
6913,21,3,0,0
6914,196,2,0,1
6915,7,7,0,0
6916,999,0,0,1
6917,2,11,0,0
6918,9,21,5,0
6919,119,1,0,1
6920,28,16,6,0
6921,12,3,0,0
6922,253,1,0,1
6923,3,12,1,0
6924,36,3,0,1
6925,39,3,0,1
6926,44,4,0,1
6927,8,18,0,0
6928,12,2,0,0
6929,999,0,0,1
6930,61,1,0,1
6931,999,0,0,1
6932,16,1,0,0
6933,1,24,7,0
6934,29,5,0,0
6935,999,0,0,1
6936,999,0,0,1
6937,151,1,0,1
6938,18,3,0,0
6939,21,4,0,0
6940,13,3,0,0
6941,27,7,1,0
6942,40,6,0,1
6943,31,17,7,1
6944,37,4,0,1
6945,2,13,5,0
6946,14,15,9,0
6947,6,14,6,0
6948,1,9,0,0
6949,43,14,1,1
6950,17,3,0,0
6951,26,6,0,0
6952,9,26,17,0
6953,3,38,14,0
6954,2,12,0,0
6955,149,2,0,1
6956,44,14,5,1
6957,20,3,0,0
6958,37,7,0,1
6959,104,2,0,1
6960,228,1,0,1
6961,999,0,0,1
6962,5,6,0,0
6963,115,2,0,1
6964,23,5,0,0
6965,66,2,0,1
6966,98,1,0,1
6967,9,5,0,0
6968,7,20,2,0
6969,999,0,0,1
6970,999,0,0,1
6971,3,9,8,0
6972,47,20,3,1
6973,999,0,0,1
6974,8,2,0,0
6975,58,6,0,1
6976,5,13,2,0
6977,2,5,0,0
6978,108,2,0,1
6979,3,11,0,0
6980,8,16,0,0
6981,21,3,0,0
6982,13,9,0,0
6983,22,5,0,0
6984,3,17,0,0
6985,14,4,0,0
6986,31,8,0,1
6987,37,4,0,1
6988,6,9,0,0
6989,999,0,0,1
6990,7,5,0,0
6991,1,12,1,0
6992,5,9,0,0
6993,25,1,0,0
6994,5,28,11,0
6995,2,9,0,0
6996,4,5,0,0
6997,8,6,0,0
6998,50,3,0,1
6999,5,13,1,0
7000,187,1,0,1
7001,4,11,0,0
7002,16,2,0,0
7003,4,27,14,0
7004,10,5,0,0
7005,66,3,0,1
7006,178,1,0,1
7007,14,7,0,0
7008,6,4,0,0
7009,5,6,0,0
7010,2,8,0,0
7011,19,2,0,0
7012,999,0,0,1
7013,10,9,0,0
7014,3,12,0,0
7015,5,3,0,0
7016,30,5,0,0
7017,25,8,0,0
7018,140,3,0,1
7019,233,1,0,1
7020,56,4,0,1
7021,1,18,11,0
7022,999,0,0,1
7023,8,6,0,0
7024,7,3,0,0
7025,30,6,0,0
7026,188,1,0,1
7027,7,5,0,0
7028,3,12,0,0
7029,3,8,0,0
7030,6,4,0,0
7031,20,15,5,0
7032,48,3,0,1
7033,37,2,0,1
7034,17,5,0,0
7035,80,1,0,1
7036,56,6,0,1
7037,63,1,0,1
7038,65,2,0,1
7039,50,4,0,1
7040,37,8,1,1
7041,3,21,5,0
7042,1,14,2,0
7043,7,22,11,0
7044,2,13,0,0
7045,999,0,0,1
7046,5,3,0,0
7047,38,5,0,1
7048,3,10,0,0
7049,8,4,0,0
7050,999,0,0,1
7051,55,3,0,1
7052,34,3,0,1
7053,38,5,0,1
7054,6,21,2,0
7055,2,29,13,0
7056,2,13,0,0
7057,13,5,0,0
7058,2,4,0,0
7059,999,0,0,1
7060,29,7,0,0
7061,81,2,0,1
7062,51,10,0,1
7063,27,6,0,0
7064,23,9,0,0
7065,70,3,0,1
7066,3,24,12,0
7067,27,4,0,0
7068,999,0,0,1
7069,999,0,0,1
7070,1,2,0,0
7071,999,0,0,1
7072,5,6,0,0
7073,199,3,0,1
7074,17,6,0,0
7075,2,10,0,0
7076,3,2,0,0
7077,57,4,0,1
7078,9,13,0,0
7079,19,2,0,0
7080,999,0,0,1
7081,3,25,10,0
7082,13,5,0,0
7083,20,1,0,0
7084,55,3,0,1
7085,2,10,1,0
7086,999,0,0,1
7087,4,12,0,0
7088,139,1,0,1
7089,999,0,0,1
7090,24,5,0,0
7091,4,11,0,0
7092,999,0,0,1
7093,14,9,0,0
7094,15,8,0,0
7095,4,1,0,0
7096,999,0,0,1
7097,4,3,0,0
7098,6,15,8,0
7099,5,7,0,0
7100,40,2,0,1
7101,12,3,0,0
7102,999,0,0,1
7103,999,0,0,1
7104,12,10,1,0
7105,90,2,0,1
7106,16,3,0,0
7107,2,15,0,0
7108,3,4,0,0
7109,85,6,0,1
7110,26,24,14,0
7111,24,2,0,0
7112,6,16,8,0
7113,43,6,1,1
7114,1,11,1,0
7115,999,0,0,1
7116,5,2,0,0
7117,68,1,0,1
7118,55,8,0,1
7119,58,1,0,1
7120,39,1,0,1
7121,84,7,0,1
7122,43,5,0,1
7123,6,7,0,0
7124,999,0,0,1
7125,60,1,0,1
7126,40,3,0,1
7127,999,0,0,1
7128,12,2,0,0
7129,33,2,0,1
7130,999,0,0,1
7131,22,8,0,0
7132,29,4,0,0
7133,32,10,0,1
7134,8,11,0,0
7135,13,23,10,0
7136,999,0,0,1
7137,9,3,0,0
7138,30,2,0,0
7139,3,18,4,0
7140,16,2,0,0
7141,47,1,0,1
7142,23,16,5,0
7143,35,5,0,1
7144,3,6,0,0
7145,7,3,0,0
7146,7,6,0,0
7147,4,3,0,0
7148,31,3,0,1
7149,11,3,0,0
7150,34,6,0,1
7151,7,3,0,0
7152,1,12,1,0
7153,11,3,0,0
7154,2,2,0,0
7155,42,3,0,1
7156,8,6,0,0
7157,22,5,0,0
7158,3,12,1,0
7159,5,7,0,0
7160,69,2,0,1
7161,22,1,0,0
7162,999,0,0,1
7163,22,6,0,0
7164,31,1,0,1
7165,20,2,0,0
7166,6,1,0,0
7167,999,0,0,1
7168,1,22,9,0
7169,41,2,0,1
7170,131,1,0,1
7171,21,7,0,0
7172,2,8,0,0
7173,2,12,1,0
7174,47,2,0,1
7175,29,6,0,0
7176,6,24,10,0
7177,32,9,0,1
7178,3,28,5,0
7179,17,4,0,0
7180,16,3,0,0
7181,5,6,0,0
7182,13,3,0,0
7183,57,4,0,1
7184,9,7,0,0
7185,3,2,0,0
7186,7,6,0,0
7187,1,25,11,0
7188,8,6,0,0
7189,100,4,0,1
7190,20,8,0,0
7191,3,4,0,0
7192,1,4,0,0
7193,28,1,0,0
7194,39,10,0,1
7195,999,0,0,1
7196,51,9,0,1
7197,62,2,1,1
7198,5,7,0,0
7199,999,0,0,1
7200,14,3,0,0
7201,2,2,0,0
7202,5,2,0,0
7203,41,3,0,1
7204,10,8,1,0
7205,999,0,0,1
7206,5,13,0,0
7207,2,10,0,0
7208,5,6,0,0
7209,30,5,0,0
7210,73,6,0,1
7211,68,3,0,1
7212,35,2,0,1
7213,999,0,0,1
7214,89,6,0,1
7215,11,3,0,0
7216,6,5,0,0
7217,8,1,0,0
7218,1,7,0,0
7219,40,10,0,1
7220,50,2,0,1
7221,2,21,8,0
7222,3,28,10,0
7223,999,0,0,1
7224,8,5,0,0
7225,97,4,0,1
7226,26,2,0,0
7227,54,11,0,1
7228,19,10,0,0
7229,25,3,0,0
7230,999,0,0,1
7231,6,9,0,0
7232,43,8,0,1
7233,36,4,0,1
7234,15,4,0,0
7235,28,4,0,0
7236,12,4,0,0
7237,7,1,0,0
7238,5,5,1,0
7239,10,12,0,0
7240,54,3,0,1
7241,11,16,7,0
7242,59,3,0,1
7243,4,5,0,0
7244,999,0,0,1
7245,59,7,0,1
7246,116,2,0,1
7247,112,1,0,1
7248,47,1,0,1
7249,9,20,12,0
7250,6,8,0,0
7251,5,3,0,0
7252,22,4,0,0
7253,28,2,0,0
7254,3,17,2,0
7255,59,1,0,1
7256,2,3,0,0
7257,5,9,1,0
7258,2,9,0,0
7259,3,10,0,0
7260,999,0,0,1
7261,17,25,6,0
7262,22,7,0,0
7263,35,2,0,1
7264,13,5,0,0
7265,7,12,0,0
7266,34,2,0,1
7267,128,1,0,1
7268,115,1,0,1
7269,51,1,0,1
7270,5,30,9,0
7271,23,12,0,0
7272,999,0,0,1
7273,145,2,0,1
7274,8,2,0,0
7275,42,7,0,1
7276,34,9,0,1
7277,120,2,0,1
7278,14,2,0,0
7279,3,28,11,0
7280,4,17,7,0
7281,2,5,0,0
7282,20,2,0,0
7283,35,7,0,1
7284,145,7,1,1
7285,56,5,0,1
7286,4,6,0,0
7287,27,7,0,0
7288,49,3,0,1
7289,3,6,0,0
7290,12,12,0,0
7291,40,2,0,1
7292,1,19,7,0
7293,8,6,0,0
7294,88,1,0,1
7295,33,11,0,1
7296,69,8,0,1
7297,48,5,0,1
7298,14,5,0,0
7299,93,2,0,1
7300,19,6,0,0
7301,6,18,8,0
7302,12,2,0,0
7303,40,7,0,1
7304,222,2,0,1
7305,4,10,0,0
7306,11,3,0,0
7307,67,2,0,1
7308,4,25,6,0
7309,2,5,0,0
7310,999,0,0,1
7311,11,12,0,0
7312,27,17,6,0
7313,7,2,0,0
7314,150,1,0,1
7315,4,9,0,0
7316,999,0,0,1
7317,8,13,0,0
7318,8,11,0,0
7319,10,4,0,0
7320,3,6,1,0
7321,44,2,0,1
7322,20,6,0,0
7323,6,5,0,0
7324,13,7,0,0
7325,4,16,2,0
7326,47,1,0,1
7327,18,7,0,0
7328,999,0,0,1
7329,999,0,0,1
7330,1,25,10,0
7331,25,2,0,0
7332,2,14,0,0
7333,5,4,0,0
7334,26,3,0,0
7335,2,10,0,0
7336,89,11,4,1
7337,9,3,0,0
7338,18,12,0,0
7339,126,2,0,1
7340,2,6,0,0
7341,4,4,0,0
7342,1,13,1,0
7343,2,11,0,0
7344,3,1,0,0
7345,43,1,0,1
7346,132,3,0,1
7347,2,6,0,0
7348,18,4,0,0
7349,48,3,0,1
7350,7,9,0,0
7351,13,9,0,0
7352,29,3,0,0
7353,84,4,0,1
7354,1,33,11,0
7355,2,20,8,0
7356,21,7,0,0
7357,46,2,0,1
7358,93,2,0,1
7359,7,3,0,0
7360,3,9,0,0
7361,5,3,0,0
7362,31,3,0,1
7363,35,2,0,1
7364,4,4,0,0
7365,2,9,0,0
7366,61,3,0,1
7367,999,0,0,1
7368,9,3,0,0
7369,91,4,0,1
7370,134,1,0,1
7371,40,5,2,1
7372,19,16,7,0
7373,5,23,6,0
7374,103,1,0,1
7375,68,5,0,1
7376,4,7,0,0
7377,6,7,0,0
7378,25,6,0,0
7379,4,17,1,0
7380,2,7,0,0
7381,51,4,0,1
7382,29,6,0,0
7383,24,3,0,0
7384,13,6,0,0
7385,15,20,7,0
7386,1,15,0,0
7387,99,1,0,1
7388,154,4,0,1
7389,2,25,10,0
7390,57,6,1,1
7391,1,15,2,0
7392,80,2,0,1
7393,3,25,6,0
7394,12,6,0,0
7395,8,9,0,0
7396,4,3,0,0
7397,6,21,7,0
7398,10,8,0,0
7399,33,17,8,1
7400,3,11,1,0
7401,6,3,0,0
7402,14,19,8,0
7403,27,1,0,0
7404,27,4,0,0
7405,7,6,0,0
7406,2,3,0,0
7407,15,2,0,0
7408,7,15,9,0
7409,105,3,0,1
7410,236,1,0,1
7411,133,1,0,1
7412,43,4,0,1
7413,6,15,3,0
7414,72,7,0,1
7415,192,1,0,1
7416,7,6,0,0
7417,26,7,0,0
7418,102,1,0,1
7419,25,1,0,0
7420,16,3,0,0
7421,4,5,0,0
7422,16,8,1,0
7423,97,6,0,1
7424,4,3,0,0
7425,20,2,0,0
7426,13,4,0,0
7427,86,4,0,1
7428,12,9,0,0
7429,88,2,0,1
7430,10,6,0,0
7431,14,1,0,0
7432,36,4,0,1
7433,203,1,0,1
7434,12,1,0,0
7435,20,3,0,0
7436,1,6,0,0
7437,3,11,0,0
7438,32,3,0,1
7439,58,3,0,1
7440,1,15,0,0
7441,227,5,0,1
7442,59,9,0,1
7443,27,5,0,0
7444,6,5,0,0
7445,49,4,0,1
7446,4,8,0,0
7447,999,0,0,1
7448,37,3,0,1
7449,1,21,12,0
7450,6,7,0,0
7451,6,11,0,0
7452,3,8,0,0
7453,2,14,9,0
7454,59,2,0,1
7455,2,24,9,0
7456,17,2,0,0
7457,113,2,0,1
7458,20,6,0,0
7459,8,4,0,0
7460,8,11,0,0
7461,16,3,0,0
7462,13,17,4,0
7463,3,5,0,0
7464,11,6,0,0
7465,7,7,0,0
7466,16,3,0,0
7467,10,5,0,0
7468,45,3,0,1
7469,134,6,0,1
7470,13,4,0,0
7471,8,8,0,0
7472,66,1,0,1
7473,22,3,0,0
7474,34,6,1,1
7475,1,23,14,0
7476,28,9,0,0
7477,237,1,0,1
7478,96,4,0,1
7479,3,7,0,0
7480,22,6,0,0
7481,15,8,0,0
7482,3,12,0,0
7483,88,2,0,1
7484,4,5,0,0
7485,57,6,0,1
7486,999,0,0,1
7487,56,2,0,1
7488,19,9,1,0
7489,10,9,0,0
7490,9,2,0,0
7491,22,2,0,0
7492,1,6,0,0
7493,13,11,0,0
7494,8,10,0,0
7495,19,3,0,0
7496,174,3,0,1
7497,68,9,1,1
7498,4,2,0,0
7499,2,22,3,0
7500,13,18,3,0
7501,67,5,0,1
7502,5,11,0,0
7503,8,1,0,0
7504,103,1,0,1
7505,28,2,0,0
7506,2,8,1,0
7507,30,11,0,0
7508,17,6,0,0
7509,33,9,0,1
7510,188,1,0,1
7511,8,13,5,0
7512,8,9,0,0
7513,8,3,0,0
7514,13,20,8,0
7515,4,7,0,0
7516,5,14,2,0
7517,15,10,0,0
7518,32,2,0,1
7519,60,1,0,1
7520,96,2,0,1
7521,34,6,0,1
7522,4,12,0,0
7523,1,6,0,0
7524,4,3,0,0
7525,54,2,0,1
7526,187,5,0,1
7527,92,3,0,1
7528,10,15,4,0
7529,8,3,0,0
7530,13,4,0,0
7531,2,11,0,0
7532,36,3,0,1
7533,91,2,0,1
7534,101,1,0,1
7535,15,5,0,0
7536,1,5,0,0
7537,3,9,0,0
7538,5,5,0,0
7539,9,4,0,0
7540,90,1,0,1
7541,7,8,0,0
7542,2,16,10,0
7543,56,2,0,1
7544,48,1,0,1
7545,8,9,0,0
7546,38,1,0,1
7547,38,3,0,1
7548,1,5,0,0
7549,34,9,0,1
7550,62,6,0,1
7551,3,3,0,0
7552,17,2,0,0
7553,40,10,1,1
7554,147,1,0,1
7555,3,11,0,0
7556,34,5,0,1
7557,2,12,0,0
7558,31,5,0,1
7559,10,3,0,0
7560,261,1,0,1
7561,13,17,1,0
7562,10,4,0,0
7563,77,6,0,1
7564,6,2,0,0
7565,92,2,0,1
7566,14,3,0,0
7567,45,3,0,1
7568,2,9,0,0
7569,27,2,0,0
7570,164,1,0,1
7571,208,1,0,1
7572,9,3,0,0
7573,20,8,0,0
7574,7,32,14,0
7575,42,4,0,1
7576,13,24,10,0
7577,13,1,0,0
7578,34,7,0,1
7579,171,1,0,1
7580,16,14,0,0
7581,4,17,4,0
7582,6,9,0,0
7583,48,5,0,1
7584,5,7,0,0
7585,2,7,0,0
7586,55,6,1,1
7587,20,5,0,0
7588,999,0,0,1
7589,999,0,0,1
7590,999,0,0,1
7591,999,0,0,1
7592,185,1,0,1
7593,84,1,0,1
7594,34,5,0,1
7595,4,25,7,0
7596,50,1,0,1
7597,48,5,0,1
7598,25,3,1,0
7599,2,9,0,0
7600,18,1,0,0
7601,4,28,14,0
7602,29,4,0,0
7603,57,3,0,1
7604,2,17,6,0
7605,27,6,0,0
7606,12,6,0,0
7607,11,2,0,0
7608,226,3,0,1
7609,2,14,0,0
7610,2,7,0,0
7611,16,10,0,0
7612,20,2,0,0
7613,59,3,0,1
7614,16,11,0,0
7615,999,0,0,1
7616,22,21,7,0
7617,4,19,1,0
7618,218,2,0,1
7619,67,2,0,1
7620,24,4,0,0
7621,228,1,0,1
7622,19,6,0,0
7623,16,5,0,0
7624,20,1,0,0
7625,19,3,0,0
7626,22,3,0,0
7627,2,5,0,0
7628,7,7,1,0
7629,3,2,0,0
7630,37,2,0,1
7631,30,1,0,0
7632,129,1,0,1
7633,1,14,0,0
7634,11,4,0,0
7635,43,5,0,1
7636,24,3,0,0
7637,6,10,0,0
7638,13,4,0,0
7639,98,1,0,1
7640,12,3,0,0
7641,13,7,0,0
7642,43,1,0,1
7643,80,6,0,1
7644,141,1,0,1
7645,13,4,0,0
7646,27,4,0,0
7647,61,4,0,1
7648,6,10,0,0
7649,34,8,0,1
7650,11,5,0,0
7651,15,10,2,0
7652,3,14,0,0
7653,102,1,0,1
7654,2,8,0,0
7655,999,0,0,1
7656,10,4,0,0
7657,42,3,0,1
7658,2,7,1,0
7659,7,2,0,0
7660,2,24,5,0
7661,35,6,0,1
7662,11,10,0,0
7663,36,2,0,1
7664,18,9,0,0
7665,999,0,0,1
7666,10,10,0,0
7667,29,3,0,0
7668,20,10,0,0
7669,119,2,0,1
7670,30,4,0,0
7671,25,1,0,0
7672,6,5,0,0
7673,120,1,0,1
7674,2,5,0,0
7675,5,16,1,0
7676,1,6,0,0
7677,112,5,0,1
7678,27,2,0,0
7679,999,0,0,1
7680,3,8,1,0
7681,34,4,0,1
7682,2,25,6,0
7683,4,16,1,0
7684,49,2,0,1
7685,73,1,0,1
7686,15,7,0,0
7687,7,2,0,0
7688,2,2,0,0
7689,6,3,0,0
7690,21,4,0,0
7691,47,7,1,1
7692,18,7,1,0
7693,45,9,1,1
7694,28,2,0,0
7695,86,3,0,1
7696,999,0,0,1
7697,3,2,0,0
7698,38,4,0,1
7699,19,7,1,0
7700,2,12,1,0
7701,163,1,0,1
7702,147,3,0,1
